aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
FLL,9,3370,-3.04,-6.79,614,30.98,30.24,257,126.33,125.24,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FLL,10,3918,-3.26,-9.69,538,29.99,23.51,221,126.36,119.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FLL,11,4313,-3.58,-10.88,571,30.09,22.29,216,132.44,127.57,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FLL,12,4146,-1.92,-8.74,1018,31.33,25.18,534,126.36,123.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FNT,1,88,-6.01,-6.22,16,31.94,41.06,8,238.13,234.13,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FNT,2,112,-5.51,-13.9,15,31.6,21.93,8,142.75,136.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FNT,3,147,-6.16,-14.97,16,30.31,31.25,12,130.17,123.67,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FNT,4,114,-7.94,-20.18,10,32.2,22.7,8,196.88,191.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FNT,5,90,-6.34,-9.8,10,32.3,33.8,13,133.62,130.15,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
FNT,6,97,-4.81,-8.7,12,28.58,19.42,9,159.11,151.33,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
FNT,7,89,-3.92,-5.53,9,31.0,34.67,16,179.25,175.31,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FNT,8,89,-5.34,-9.33,19,35.16,32.47,10,191.7,188.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FNT,9,91,-4.33,-7.82,13,28.62,26.54,11,119.09,109.45,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FNT,10,104,-3.91,-6.94,12,33.92,28.33,8,157.25,155.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
FNT,11,118,-4.88,-6.92,12,28.5,28.0,16,151.13,157.31,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FNT,12,122,-3.71,-10.16,23,36.0,28.65,12,179.0,166.58,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FOD,1,14,-5.71,-17.57,5,31.2,25.0,6,160.33,145.17,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
FOD,2,31,-9.71,-18.42,1,27.0,17.0,3,82.33,68.0,DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FOD,3,30,-8.2,-10.93,5,45.0,53.2,8,269.13,267.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FOD,4,32,-7.5,-9.75,2,21.5,19.5,2,129.5,126.5,DELAY_LATE_AIRCRAFT
FOD,5,26,-7.31,-10.85,5,23.6,29.4,2,174.5,172.0,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FOD,6,24,-9.54,-14.21,7,39.86,33.86,3,433.0,432.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FOD,7,24,-10.5,-16.79,5,35.8,35.8,6,407.5,406.17,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
FOD,8,25,-9.04,-9.56,5,46.8,43.2,6,144.0,144.33,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
FOD,9,32,-9.81,-10.81,8,33.88,38.25,1,62.0,46.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FOD,10,33,-9.45,-12.88,3,53.33,49.67,2,655.0,651.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FOD,11,36,-8.97,-13.19,1,26.0,6.0,4,132.0,134.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
FOD,12,30,-8.73,-5.67,4,38.0,28.25,2,161.0,154.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
FSD,1,265,-3.51,-6.7,56,30.27,34.21,36,168.94,172.61,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
FSD,2,356,-4.67,-14.17,42,32.21,18.07,27,173.59,167.3,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,3,366,-5.49,-15.04,38,33.37,25.76,16,206.31,204.81,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FSD,4,359,-5.63,-13.2,31,31.29,24.45,14,198.57,200.14,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,5,328,-3.98,-9.59,31,34.39,27.48,24,206.17,206.33,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
FSD,6,285,-3.51,-6.73,54,29.69,28.94,45,156.93,156.02,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FSD,7,285,-4.28,-7.76,59,30.51,25.39,42,160.45,157.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,8,292,-4.55,-7.16,57,33.14,32.93,22,190.91,189.95,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,9,321,-5.32,-10.22,38,29.53,24.03,10,89.1,79.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,10,390,-5.2,-11.59,35,28.14,20.8,13,111.0,97.77,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSD,11,361,-3.91,-9.13,47,29.87,25.21,27,140.78,136.59,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FSD,12,343,-3.46,-8.75,49,33.0,29.0,51,219.92,217.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FSM,1,42,-5.71,-0.98,11,29.09,32.09,6,442.83,448.33,CANC_WEATHER|DELAY_NAS|DELAY_CARRIER
FSM,2,57,-4.82,-0.04,3,39.0,40.67,1,126.0,124.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FSM,3,54,-5.33,-9.44,9,27.0,21.67,5,144.4,138.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FSM,4,46,-5.7,-11.0,7,24.29,19.86,3,155.67,177.33,DELAY_WEATHER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
FSM,5,42,-1.21,-2.57,12,26.5,29.83,9,134.44,136.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
FSM,6,49,-3.37,-8.35,15,31.8,24.67,13,135.08,129.69,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
FSM,7,59,-5.54,-9.15,12,33.75,25.67,7,177.29,176.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
FSM,8,68,-4.81,-11.43,6,37.0,33.83,5,145.6,135.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FSM,9,50,-5.0,-12.18,6,26.83,18.17,4,135.5,114.75,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
FSM,10,73,-7.08,-15.32,5,33.6,20.2,1,124.0,129.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
FSM,11,50,-4.3,-20.42,3,24.33,15.33,3,131.0,106.67,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FSM,12,57,-5.56,-14.7,4,48.0,32.25,5,295.8,301.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
FWA,1,137,-3.72,-7.79,34,31.71,40.12,36,148.67,143.42,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,2,180,-3.91,-14.13,21,29.24,24.19,15,187.13,175.8,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FWA,3,196,-4.43,-14.16,31,29.39,19.48,19,148.74,153.37,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FWA,4,202,-4.62,-12.27,26,31.65,25.81,26,141.54,138.42,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,5,159,-4.46,-9.37,33,31.21,23.91,29,171.9,169.41,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,6,203,-4.32,-9.63,35,33.89,29.94,35,162.86,155.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,7,206,-4.35,-5.62,48,31.77,32.06,38,145.37,143.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,8,191,-4.83,-9.4,36,30.83,26.89,32,140.38,142.53,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,9,244,-5.83,-10.57,29,32.9,32.97,22,168.55,167.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
FWA,10,295,-6.01,-13.55,28,28.5,20.36,29,135.24,125.24,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
FWA,11,289,-5.01,-11.68,32,30.19,21.5,17,220.59,213.59,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
FWA,12,248,-4.57,-9.92,41,31.59,23.98,39,189.18,188.85,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GCC,1,35,-6.43,-15.83,2,34.5,38.5,3,156.33,160.67,DELAY_NAS|CANC_WEATHER|DELAY_CARRIER
GCC,2,41,-5.61,-16.51,3,21.33,10.0,1,142.0,122.0,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
GCC,3,45,-8.0,-21.87,1,15.0,1.0,3,176.0,203.0,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GCC,4,33,-6.39,-15.45,0,,,2,73.5,83.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
GCC,5,36,-6.69,-11.14,1,42.0,38.0,0,,,DELAY_NAS|DELAY_WEATHER
GCC,6,38,-6.08,-9.66,3,30.67,29.67,2,205.5,210.5,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GCC,7,43,-7.72,-9.37,1,17.0,8.0,4,203.75,206.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GCC,8,36,-4.64,-8.19,1,16.0,58.0,1,105.0,134.0,DELAY_CARRIER|DELAY_NAS
GCC,9,41,-7.54,-10.29,2,30.5,32.5,1,87.0,83.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
GCC,10,35,-5.43,-13.26,1,27.0,30.0,4,294.5,285.0,DELAY_WEATHER|DELAY_CARRIER|CANC_WEATHER
GCC,11,31,-6.65,-10.13,4,24.0,15.0,6,91.17,100.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GCC,12,39,-6.97,-15.36,2,31.0,23.5,4,437.0,430.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GCK,1,31,-5.03,-4.48,4,29.75,48.75,5,340.6,344.8,CANC_WEATHER|DELAY_CARRIER|DELAY_WEATHER
GCK,2,40,-5.58,-10.83,5,29.2,38.0,0,,,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GCK,3,28,-1.61,-3.5,9,29.22,28.22,5,118.0,118.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GCK,4,30,-3.47,-8.57,6,28.83,37.17,7,230.71,226.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GCK,5,32,-3.78,-6.28,6,27.0,36.67,6,187.0,189.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GCK,6,33,-3.67,0.55,0,,,4,98.25,100.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
GCK,7,36,-2.11,0.31,7,30.43,38.43,3,93.33,96.33,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GCK,8,31,-3.0,-2.61,6,21.67,24.5,5,199.8,203.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GCK,9,43,-4.09,-5.12,3,32.0,24.0,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
GCK,10,38,-6.26,-12.24,1,21.0,9.0,6,157.67,156.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GCK,11,33,-1.42,-2.82,3,30.0,18.67,2,155.5,152.5,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
GCK,12,36,-2.03,-10.31,5,29.0,35.2,4,212.75,208.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_NAS
GEG,1,700,-3.01,-8.73,110,32.65,29.13,55,200.35,198.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,2,761,-4.23,-9.72,62,32.4,28.74,29,152.93,147.52,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
GEG,3,869,-4.32,-9.07,82,34.23,28.65,34,184.76,172.41,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GEG,4,933,-4.65,-8.55,71,31.01,24.86,24,113.08,113.58,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,5,909,-3.72,-8.81,102,29.88,21.47,35,165.46,162.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,6,872,-3.19,-8.63,126,28.64,19.91,56,108.07,100.73,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,7,890,-2.56,-6.99,138,30.38,23.29,77,194.71,191.26,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,8,973,-3.44,-5.62,122,30.13,27.47,50,151.68,151.12,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GEG,9,927,-4.08,-8.02,93,30.39,24.78,30,148.57,143.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GEG,10,925,-4.14,-7.74,57,28.68,22.84,41,151.83,148.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GEG,11,922,-4.27,-8.12,86,29.47,22.6,34,141.0,136.21,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GEG,12,853,-2.75,-7.58,126,29.33,23.44,51,145.69,142.69,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GFK,1,75,-4.96,-9.36,7,29.86,25.14,9,123.67,117.44,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GFK,2,55,-7.44,-19.89,4,39.5,49.5,6,269.5,261.0,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
GFK,3,74,-5.7,-13.16,2,49.5,49.0,3,77.33,70.0,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
GFK,4,68,-8.47,-18.18,1,39.0,36.0,4,101.25,84.75,DELAY_CARRIER|DELAY_WEATHER
GFK,5,73,-7.08,-13.04,6,36.0,28.67,2,79.5,71.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
GFK,6,54,-5.67,-1.59,9,35.78,44.89,8,166.25,170.75,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
GFK,7,47,-6.91,-6.23,7,29.29,31.43,5,125.2,119.6,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
GFK,8,65,-6.91,-6.32,9,37.78,49.89,4,147.5,157.0,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
GFK,9,59,-8.07,-10.07,9,26.67,17.44,1,642.0,623.0,DELAY_CARRIER|DELAY_NAS
GFK,10,78,-7.77,-17.49,1,52.0,33.0,2,113.0,125.0,DELAY_WEATHER|DELAY_CARRIER|DELAY_NAS
GFK,11,66,-7.36,-13.74,4,31.0,18.25,2,110.5,111.5,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
GFK,12,57,-5.75,-16.53,7,39.57,34.43,8,185.88,176.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GGG,1,33,-6.61,-6.97,4,34.0,40.5,6,133.67,142.0,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
GGG,2,30,-8.2,-16.23,1,24.0,19.0,6,185.0,186.17,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GGG,3,33,-8.12,-10.48,2,32.0,36.0,3,253.33,256.33,DELAY_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GGG,4,30,-6.07,-9.97,0,,,9,160.11,160.44,DELAY_WEATHER|DELAY_NAS|DELAY_CARRIER
GGG,5,37,-5.35,-3.27,2,29.0,21.5,8,206.88,206.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GGG,6,37,-7.32,-15.19,2,48.0,49.0,3,103.67,67.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
GGG,7,35,-4.26,-11.46,5,38.0,37.2,5,98.4,86.4,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
GGG,8,32,-2.81,0.03,6,37.83,33.5,4,118.25,110.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GGG,9,39,-3.26,-6.77,1,19.0,9.0,5,145.2,135.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GGG,10,40,-6.15,-10.85,8,35.75,32.75,1,214.0,203.0,DELAY_CARRIER|DELAY_NAS
GGG,11,29,-3.97,-5.79,8,36.0,25.75,2,142.5,148.5,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
GGG,12,29,-4.03,-6.1,2,21.5,10.5,5,122.6,107.4,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
GJT,1,158,-6.17,-12.03,14,33.57,25.07,13,215.0,205.77,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,2,171,-6.57,-12.02,11,33.27,31.09,14,169.93,167.93,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,3,178,-6.48,-7.48,22,33.59,39.36,6,429.5,429.67,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
GJT,4,156,-5.99,-7.26,7,38.0,33.14,9,220.67,224.11,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
GJT,5,157,-5.42,-6.94,17,36.71,29.41,21,127.38,128.71,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,6,212,-5.83,-7.52,17,38.88,28.41,17,238.59,238.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,7,201,-6.47,-11.39,29,30.24,27.0,19,284.37,281.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GJT,8,185,-6.17,-9.51,23,32.04,29.52,15,236.67,234.6,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,9,216,-5.95,-10.11,16,29.38,26.06,12,172.83,166.25,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GJT,10,254,-6.78,-15.04,14,25.93,15.5,14,263.86,250.21,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GJT,11,199,-4.93,-11.29,20,36.55,28.0,25,156.84,159.6,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GJT,12,251,-4.82,-10.64,16,32.13,26.44,9,157.67,149.78,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GNV,1,125,-5.17,-11.82,20,32.65,22.85,7,106.71,102.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
GNV,2,120,-5.58,-13.39,8,42.0,34.0,2,275.5,244.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GNV,3,121,-5.22,-10.06,18,29.78,21.5,8,118.38,110.38,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GNV,4,153,-6.19,-10.4,9,44.56,37.11,11,207.18,205.91,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GNV,5,142,-5.38,-8.95,13,28.23,25.38,13,230.85,230.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GNV,6,165,-5.96,-14.19,22,29.68,21.36,14,116.43,110.79,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GNV,7,128,-6.41,-12.16,26,31.96,26.23,28,158.71,156.07,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GNV,8,160,-6.58,-10.03,22,29.73,25.5,17,196.88,190.59,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
GNV,9,171,-7.64,-15.26,15,30.4,23.93,12,107.17,99.67,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
GNV,10,185,-7.99,-13.88,4,24.25,17.5,6,149.83,141.67,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
GNV,11,145,-7.48,-14.1,18,36.94,28.39,4,118.25,122.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GNV,12,137,-4.84,-9.96,17,21.65,17.88,15,145.8,141.07,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GPT,1,139,-6.0,-10.24,15,31.13,23.67,11,252.91,268.91,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_NAS
GPT,2,158,-7.18,-11.09,9,24.56,24.33,5,357.0,345.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GPT,3,176,-6.58,-10.01,10,30.2,29.1,10,214.0,214.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
GPT,4,152,-6.35,-8.84,15,31.0,31.07,10,212.8,210.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GPT,5,156,-3.88,-6.4,14,31.43,32.0,20,187.4,187.75,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GPT,6,160,-7.0,-14.13,35,31.11,24.86,17,224.0,213.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GPT,7,146,-7.66,-10.54,30,37.03,36.93,19,254.11,244.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
GPT,8,174,-8.57,-13.32,14,32.0,27.21,12,140.67,133.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GPT,9,160,-7.66,-8.31,19,32.0,27.74,16,245.38,238.44,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GPT,10,192,-7.21,-11.48,14,31.21,25.93,3,135.67,133.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
GPT,11,168,-7.49,-9.73,9,31.56,25.22,5,278.8,281.4,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GPT,12,172,-5.8,-7.37,17,30.82,33.24,18,155.39,162.44,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
GRB,1,162,-3.8,-10.46,18,33.78,23.67,44,208.25,200.18,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GRB,2,220,-6.17,-16.43,8,24.25,17.38,18,239.94,222.22,DELAY_WEATHER|DELAY_CARRIER|DELAY_NAS
GRB,3,230,-5.74,-13.59,20,37.35,32.1,21,147.19,137.05,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
GRB,4,243,-5.18,-7.61,16,28.0,26.25,21,226.0,223.24,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GRB,5,193,-4.89,-9.05,23,34.13,28.7,32,190.56,190.72,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
GRB,6,206,-5.57,-6.14,26,29.46,36.27,23,216.04,221.39,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GRB,7,150,-5.63,-6.65,16,34.19,28.75,20,135.6,135.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GRB,8,225,-5.12,-5.22,36,33.03,31.42,20,121.35,121.3,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GRB,9,242,-5.52,-10.38,27,29.37,25.7,11,128.27,129.73,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GRB,10,244,-5.12,-11.84,14,35.57,31.5,9,102.0,89.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
GRB,11,172,-4.85,-12.28,22,33.59,25.45,16,158.5,155.06,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
GRB,12,141,-4.51,-10.16,21,31.43,25.48,26,218.42,208.65,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
GRI,1,39,-5.08,-5.46,8,26.0,33.75,10,160.9,165.9,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
GRI,2,46,-6.98,-17.43,4,42.0,37.75,1,410.0,408.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
GRI,3,54,-6.28,-19.43,3,38.33,31.67,4,133.25,155.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
GRI,4,38,-5.42,-11.95,3,27.33,25.0,6,260.67,273.67,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
GRI,5,41,-2.71,-8.9,6,32.33,26.83,3,275.33,263.33,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
GRI,6,42,-5.93,-10.71,3,29.33,16.67,9,141.22,138.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_NAS
GRI,7,49,-7.51,-2.92,7,29.43,26.71,1,172.0,164.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
GRI,8,39,-5.9,-8.41,9,29.56,28.0,3,149.33,151.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_SECURITY
GRI,9,45,-4.42,-1.53,8,32.75,36.5,6,210.67,205.67,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
GRI,10,44,-3.89,-9.34,5,34.8,30.4,4,178.25,183.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
GRI,11,39,-3.69,-5.33,4,33.5,43.0,10,245.3,237.5,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
GRI,12,33,-4.61,-12.73,13,28.85,27.92,11,188.27,182.45,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
GRK,1,64,-5.02,-6.56,13,31.92,38.85,10,132.1,129.2,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
GRK,2,73,-4.81,-7.07,5,21.8,21.0,2,89.0,86.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
