aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
SCE,1,34,-6.29,-17.71,6,35.67,31.0,0,,,CANC_WEATHER|DELAY_CARRIER
SCE,2,50,-7.48,-15.4,6,23.33,27.0,2,166.0,167.0,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
SCE,3,118,-6.95,-10.93,4,22.0,10.5,4,116.5,111.5,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SCE,4,94,-6.66,-6.96,14,37.14,32.0,10,143.2,129.2,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SCE,5,124,-5.37,-10.37,22,34.27,30.73,20,144.8,142.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SCE,6,120,-6.35,-11.4,18,29.0,27.33,22,151.45,139.36,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
SCE,7,60,-8.27,-11.93,4,46.5,70.5,4,91.0,82.5,DELAY_NAS|DELAY_CARRIER|DELAY_WEATHER
SCE,8,72,-6.0,-9.97,10,31.6,33.0,6,73.67,72.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
SCE,9,56,-7.96,-10.14,0,,,4,169.5,160.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SCE,10,100,-5.4,-7.12,10,32.6,34.2,8,213.0,211.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SCE,11,58,-6.62,-9.14,10,33.6,36.8,14,172.71,164.43,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SCE,12,22,-7.45,-11.64,10,29.6,38.6,6,71.67,76.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SCK,1,52,-4.58,-2.85,16,27.25,26.62,10,128.0,129.6,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SCK,2,66,-5.76,-7.18,2,27.0,15.0,10,202.6,205.4,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SCK,3,70,-5.69,-1.74,18,37.22,46.56,10,121.6,127.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
SCK,4,56,-4.18,-3.21,12,25.5,37.0,4,93.5,94.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SCK,5,68,-5.44,0.82,10,41.0,40.2,4,85.5,81.5,DELAY_NAS|DELAY_LATE_AIRCRAFT
SCK,6,50,-4.64,-2.92,34,32.12,29.82,4,98.0,97.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SCK,7,60,2.1,1.83,24,32.08,32.25,12,456.33,461.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SCK,8,52,-1.42,-2.15,16,37.62,40.88,12,195.0,192.83,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SCK,9,46,-0.39,-4.61,20,37.2,38.4,12,187.0,186.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SCK,10,58,0.03,-0.38,22,26.82,27.82,10,90.6,83.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SCK,11,46,0.65,-6.26,34,33.12,33.35,0,,,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SCK,12,48,0.38,-3.21,34,33.59,24.35,24,102.67,101.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
SDF,1,2758,-4.6,-9.34,384,31.42,29.54,286,183.03,185.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,2,2996,-4.81,-10.86,254,31.44,23.5,102,141.73,142.51,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
SDF,3,3400,-4.64,-10.22,424,32.25,26.18,208,156.78,153.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,4,3480,-4.34,-9.07,392,30.28,25.33,194,136.57,133.96,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,5,3478,-2.91,-6.45,642,30.94,27.98,390,159.71,161.01,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,6,3494,-3.95,-9.38,472,30.04,27.23,284,186.38,183.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,7,3182,-3.66,-7.03,600,32.6,31.83,450,174.37,175.04,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SDF,8,3316,-4.57,-8.48,414,31.05,29.05,274,183.68,180.15,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,9,3504,-4.51,-8.33,340,31.88,29.55,184,157.8,156.59,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,10,3916,-4.79,-10.5,278,32.76,23.85,130,182.75,179.37,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SDF,11,3388,-5.29,-11.34,270,33.42,29.83,138,163.3,161.54,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SDF,12,3000,-3.88,-10.55,390,30.46,24.99,206,168.84,164.39,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SEA,1,15856,-1.82,-7.65,3610,31.58,24.66,1912,137.17,130.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
SEA,2,19100,-3.47,-7.14,2228,30.35,25.03,770,135.88,132.69,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SEA,3,20274,-2.58,-6.66,3618,30.75,26.01,1222,139.15,135.92,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SEA,4,20926,-2.58,-6.67,3644,30.59,25.62,1204,120.54,116.19,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SEA,5,21918,-1.66,-6.09,5016,30.6,25.46,1542,121.54,116.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SEA,6,22070,-0.8,-6.18,6322,30.01,24.0,1768,130.26,122.35,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SEA,7,23860,-1.19,-4.33,6038,30.21,26.58,1882,135.73,131.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SEA,8,23908,-1.4,-3.5,5754,30.35,28.19,1962,122.8,120.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SEA,9,23986,-2.23,-4.91,4318,30.08,26.46,1170,117.43,112.82,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SEA,10,23496,-2.94,-6.97,3044,29.51,24.78,834,123.89,118.34,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SEA,11,21464,-3.3,-9.31,2604,29.19,22.38,728,135.82,130.39,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SEA,12,19908,-1.99,-9.34,3766,30.27,23.11,1318,124.4,118.08,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SFB,1,1188,-7.22,-14.24,180,30.27,25.13,94,149.34,143.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,2,1250,-6.04,-5.97,204,32.34,32.03,60,147.1,145.9,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,3,1382,-5.73,-7.65,292,32.27,30.86,144,136.5,138.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,4,1266,-6.34,-8.76,136,29.07,29.57,84,205.12,203.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,5,1214,-5.17,-7.22,208,29.87,30.35,120,126.5,124.87,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SFB,6,1366,-3.99,-7.6,338,31.17,30.54,208,140.1,138.58,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,7,1424,-3.91,-6.81,336,31.64,31.52,220,131.69,133.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFB,8,998,-5.36,-9.18,200,33.72,32.07,154,154.65,152.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
SFB,9,798,-5.57,-10.64,122,32.54,27.49,72,124.5,122.81,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
SFB,10,1120,-5.0,-9.96,156,27.32,24.13,98,160.0,158.53,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SFB,11,1118,-6.28,-9.46,210,29.71,32.29,60,98.4,100.47,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SFB,12,1192,-4.02,-7.31,406,32.13,28.86,224,143.14,140.71,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SFO,1,14920,-2.4,-8.6,2702,31.1,23.29,1446,148.0,138.13,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
SFO,2,13686,-1.97,-10.29,3252,31.44,22.27,1928,158.73,150.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,3,15236,-1.85,-7.38,4192,32.84,26.58,2126,136.45,129.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SFO,4,14920,-1.92,-11.34,3906,32.37,24.11,2208,130.06,121.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SFO,5,15574,-1.76,-11.37,4162,32.54,22.01,1964,133.82,123.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,6,15112,-1.89,-12.01,3340,31.49,22.71,1850,142.67,132.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,7,17594,-2.24,-7.77,3428,31.26,24.72,1998,148.73,142.09,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,8,18734,-2.17,-8.25,3406,31.82,24.88,1632,138.95,131.58,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,9,19532,-3.11,-7.8,2774,31.47,26.95,1098,151.52,146.26,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,10,20968,-3.01,-9.32,2796,30.62,24.45,1238,138.53,131.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,11,18878,-2.88,-10.17,3158,31.36,22.99,1984,138.86,131.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SFO,12,18570,-2.19,-8.82,3460,32.2,24.39,1920,137.49,129.98,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,1,824,-2.7,-6.43,168,30.77,36.93,156,241.6,258.49,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
SGF,2,948,-3.83,-9.78,104,27.81,17.75,42,93.57,84.71,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SGF,3,1026,-3.67,-9.37,120,30.38,21.63,94,155.11,151.66,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SGF,4,1060,-3.25,-8.47,148,29.16,27.55,102,193.29,197.78,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SGF,5,1002,-1.77,-5.41,230,31.24,31.58,188,164.29,166.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,6,1292,-3.17,-7.7,294,30.72,25.4,174,164.2,162.44,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,7,1256,-2.18,-5.37,276,29.5,26.43,208,159.43,158.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,8,1414,-3.21,-7.7,248,31.99,27.81,154,181.82,176.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,9,1482,-4.12,-8.99,200,29.46,26.77,110,157.13,153.98,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGF,10,1534,-3.94,-8.66,176,28.92,21.75,80,216.25,207.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SGF,11,1308,-3.62,-8.12,152,30.71,26.95,96,160.62,160.02,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SGF,12,1216,-2.0,-6.21,276,32.4,28.11,150,186.08,182.72,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SGU,1,366,-6.11,-7.56,36,30.61,28.17,12,175.5,167.83,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SGU,2,340,-5.81,-7.52,32,28.81,25.94,16,202.0,199.25,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SGU,3,420,-6.56,-11.2,14,28.14,18.29,10,160.2,165.2,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
SGU,4,462,-5.73,-9.8,28,31.29,32.43,18,325.89,324.89,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
SGU,5,416,-4.87,-10.13,22,31.36,24.64,20,177.5,175.7,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
SGU,6,356,-5.8,-10.47,26,39.38,32.15,26,166.0,158.62,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
SGU,7,396,-6.63,-12.82,44,37.5,31.86,28,147.36,137.57,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
SGU,8,402,-6.54,-13.95,34,36.41,31.47,34,364.94,362.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
SGU,9,508,-7.13,-11.98,12,23.0,25.33,10,151.4,141.4,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SGU,10,618,-7.61,-14.48,52,29.54,26.31,26,145.15,140.46,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SGU,11,532,-6.84,-16.21,32,33.31,28.06,48,156.92,150.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
SGU,12,560,-6.46,-15.35,30,36.4,26.67,32,212.31,207.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SHR,1,94,-6.74,-17.74,6,20.0,5.0,12,178.67,168.0,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SHR,2,100,-8.06,-17.74,4,35.5,67.0,4,108.5,118.0,CANC_WEATHER|DELAY_CARRIER|DELAY_NAS
SHR,3,116,-7.84,-17.31,2,23.0,3.0,2,112.0,138.0,CANC_WEATHER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SHR,4,118,-8.27,-2.73,0,,,2,403.0,412.0,DELAY_CARRIER
SHR,5,110,-8.44,-7.71,8,32.5,25.25,4,220.0,220.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
SHR,6,108,-7.07,-6.0,6,41.0,38.33,6,214.67,211.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SHR,7,106,-8.34,-6.43,8,45.0,44.5,10,138.4,137.6,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SHR,8,112,-7.3,-4.91,4,39.5,39.0,6,247.0,261.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SHR,9,110,-6.58,-4.55,4,28.0,25.0,6,259.0,258.0,DELAY_CARRIER
SHR,10,114,-8.16,-5.0,4,34.0,35.5,6,260.67,254.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SHR,11,106,-8.02,-8.17,4,47.0,53.0,4,140.5,134.0,DELAY_CARRIER|CANC_WEATHER
SHR,12,118,-9.08,-12.93,4,18.0,5.5,2,261.0,271.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SHV,1,456,-4.13,-4.93,52,33.81,30.88,52,276.15,280.19,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
SHV,2,508,-5.05,-6.51,42,30.38,28.19,20,124.5,118.1,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SHV,3,548,-4.7,-9.93,64,29.09,23.59,36,139.17,141.61,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SHV,4,534,-3.28,-8.93,58,27.76,21.55,50,258.32,261.6,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
SHV,5,480,-2.26,-6.71,98,31.16,29.92,88,170.09,170.32,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SHV,6,616,-4.14,-9.5,104,36.42,34.17,70,149.03,145.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
SHV,7,534,-3.19,-8.6,142,33.7,33.37,104,198.25,191.06,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SHV,8,690,-4.73,-10.17,68,35.0,29.38,50,154.72,152.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SHV,9,664,-5.04,-10.27,62,32.48,29.87,48,151.92,146.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SHV,10,742,-4.79,-11.11,78,31.69,21.82,16,125.88,120.38,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SHV,11,754,-5.1,-10.99,50,27.16,21.48,24,189.42,191.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SHV,12,704,-2.8,-8.21,110,31.36,27.09,78,190.72,188.41,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SIT,1,134,-12.72,-14.42,30,27.67,31.8,8,189.0,197.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
SIT,2,154,-14.14,-14.03,12,34.33,31.5,6,132.33,137.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SIT,3,160,-11.1,-11.41,16,33.12,35.38,2,71.0,77.0,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_NAS
SIT,4,162,-10.96,-11.78,12,33.83,40.83,4,106.5,108.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SIT,5,218,-9.46,-10.31,24,26.25,21.42,4,173.0,177.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SIT,6,292,-10.29,-8.42,26,34.15,36.23,22,207.27,201.64,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SIT,7,318,-8.35,-8.53,36,36.11,32.78,16,272.5,272.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SIT,8,264,-7.55,-7.7,40,32.7,29.65,28,192.86,186.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
SIT,9,222,-9.82,-9.67,24,30.25,32.08,6,119.33,113.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SIT,10,160,-12.07,-13.51,16,40.25,40.12,6,111.33,108.67,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|CANC_CARRIER
SIT,11,158,-11.48,-11.87,16,31.62,35.25,2,113.0,109.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SIT,12,160,-10.75,-10.06,8,38.0,49.5,8,126.0,117.75,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
SJC,1,6310,-3.01,-8.8,888,30.76,24.26,310,121.86,114.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,2,6076,-2.87,-9.71,712,30.92,23.42,248,127.04,120.41,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,3,6698,-2.58,-7.24,806,30.69,23.99,336,119.48,115.96,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,4,6796,-2.83,-7.66,778,30.05,23.88,272,132.04,126.18,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,5,6934,-2.67,-7.84,1000,30.93,25.51,378,125.04,118.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,6,6966,-1.9,-6.52,1256,29.72,25.11,502,116.69,111.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,7,7254,-2.3,-6.18,1066,30.62,26.32,582,126.53,122.51,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,8,7844,-3.27,-7.9,978,29.79,24.81,338,133.1,127.32,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJC,9,7660,-3.77,-7.69,906,31.12,27.43,304,111.7,106.51,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJC,10,7712,-3.61,-9.26,972,30.84,24.16,436,127.95,124.6,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJC,11,7352,-3.47,-10.44,796,28.79,19.7,286,108.72,101.69,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJC,12,6744,-2.66,-9.37,998,30.61,24.08,462,130.26,125.23,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJT,1,132,-7.06,-9.45,36,30.11,29.94,14,401.57,396.71,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
SJT,2,158,-6.08,-10.37,6,29.0,24.0,10,121.0,119.6,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJT,3,162,-6.23,-10.74,14,27.0,23.86,8,89.0,83.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
SJT,4,142,-5.1,-9.61,16,33.75,27.5,18,127.33,127.22,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
SJT,5,128,-5.19,-8.2,16,36.75,41.62,28,219.29,218.14,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
SJT,6,136,-5.63,-6.1,26,29.23,34.0,12,149.33,152.83,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SJT,7,146,-4.66,-2.75,16,35.62,31.62,22,136.18,133.36,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SJT,8,162,-6.01,-6.37,8,28.5,31.0,12,136.67,134.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJT,9,150,-5.63,-2.19,18,29.67,31.33,10,219.4,213.2,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SJT,10,164,-5.23,-6.45,16,31.88,26.88,4,98.5,91.5,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
SJT,11,142,-5.46,-4.31,14,29.71,39.71,16,147.62,142.62,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
SJT,12,142,-4.52,-11.32,18,30.22,33.89,12,97.5,81.0,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
SJU,1,4336,-2.93,-6.51,1026,31.78,28.85,614,166.63,163.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,2,3998,-3.43,-3.66,722,31.99,28.45,426,179.61,175.98,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJU,3,4266,-2.57,-2.68,1024,31.89,31.13,656,189.08,188.7,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJU,4,4690,-3.68,-7.12,672,30.85,26.07,396,171.72,166.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJU,5,4624,-3.1,-7.0,906,31.46,28.75,552,200.36,193.91,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJU,6,4790,-2.66,-6.58,1164,31.58,28.23,686,176.13,172.23,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
SJU,7,4920,-2.15,-7.02,1236,33.37,27.75,814,165.95,159.9,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,8,3988,-2.58,-7.75,1056,33.08,25.98,816,160.78,156.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,9,3464,-3.58,-10.2,380,29.92,21.11,254,154.03,144.07,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,10,3782,-4.22,-10.26,520,30.39,22.23,220,175.85,167.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,11,4602,-3.64,-11.59,698,31.56,23.71,322,159.2,151.81,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SJU,12,5236,-4.01,-7.48,1182,31.31,26.88,570,157.91,153.81,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
SLC,1,14842,-2.32,-7.35,2488,31.32,26.33,1320,165.74,161.5,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SLC,2,14968,-2.99,-9.98,1714,28.89,22.01,690,134.52,129.14,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SLC,3,16170,-2.66,-8.06,2128,30.81,27.56,1024,148.66,146.2,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SLC,4,15824,-3.46,-8.99,1846,31.55,26.04,936,134.07,129.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,5,15732,-2.77,-7.88,2278,31.47,25.77,1108,133.07,129.66,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,6,15184,-2.62,-7.57,2616,31.76,25.44,1286,155.96,148.98,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,7,14688,-2.58,-6.94,2684,31.24,26.26,1794,154.23,148.3,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,8,15652,-2.95,-6.66,2450,31.59,27.28,1326,151.69,146.68,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,9,16128,-3.81,-8.24,1638,30.69,24.86,738,140.27,134.93,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLC,10,16806,-4.14,-9.19,1444,31.16,25.02,576,147.94,143.01,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SLC,11,15572,-4.16,-9.67,1312,30.41,25.0,654,149.24,144.55,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
SLC,12,15642,-3.14,-10.62,2184,31.47,22.78,1058,149.63,142.42,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
SLN,1,84,-8.24,-14.79,12,31.5,26.17,12,145.33,144.33,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
SLN,2,104,-10.67,-14.62,8,27.75,25.5,4,64.5,56.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
